AGLOMERADO,CH03,CH04,CH06,CH07,CH08,CH09,CH15,es_estudiante,ESTADO,CAT_OCUP,CAT_INAC,IV1,IV2,IV6,IV8,II8,IX_TOT,V2,V14,EDUC,horastrab,EDAD_2,ITF,ANIO,pobre
18.0,3.0,0,28.0,5.0,0,1.0,1.0,0,2.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,9.0,2.0,2.0,12.0,0.0,784.0,700.0,2005.0,1
18.0,2.0,0,63.0,2.0,1,1.0,2.0,0,3.0,0.0,6.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,7.0,0.0,3969.0,2450.0,2005.0,0
18.0,3.0,1,35.0,3.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,17.0,40.0,1225.0,2450.0,2005.0,0
18.0,2.0,0,54.0,2.0,1,1.0,2.0,0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0,9.0,1.0,2.0,7.0,0.0,2916.0,2367.0,2005.0,0
18.0,3.0,1,26.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,9.0,1.0,2.0,14.0,20.0,676.0,2367.0,2005.0,0
18.0,3.0,0,23.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,9.0,1.0,2.0,17.0,56.0,529.0,2367.0,2005.0,0
18.0,3.0,0,20.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,9.0,1.0,2.0,14.0,0.0,400.0,2367.0,2005.0,0
18.0,3.0,1,18.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,9.0,1.0,2.0,13.0,0.0,324.0,2367.0,2005.0,0
18.0,3.0,0,17.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,9.0,1.0,2.0,12.0,0.0,289.0,2367.0,2005.0,0
18.0,9.0,1,19.0,5.0,0,1.0,1.0,0,3.0,0.0,7.0,1.0,4.0,1.0,1.0,0.0,9.0,1.0,2.0,12.0,0.0,361.0,2367.0,2005.0,0
18.0,1.0,1,47.0,2.0,0,1.0,2.0,0,1.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,8.0,1.0,2.0,7.0,30.0,2209.0,765.0,2005.0,1
18.0,2.0,0,45.0,2.0,0,1.0,2.0,0,1.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,8.0,1.0,2.0,7.0,44.0,2025.0,765.0,2005.0,1
18.0,3.0,0,26.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,2.0,1.0,0.0,8.0,1.0,2.0,15.0,0.0,676.0,765.0,2005.0,1
18.0,3.0,0,23.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,2.0,1.0,0.0,8.0,1.0,2.0,14.0,0.0,529.0,765.0,2005.0,1
18.0,3.0,0,16.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,2.0,1.0,0.0,8.0,1.0,2.0,10.0,0.0,256.0,765.0,2005.0,1
18.0,3.0,1,14.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,2.0,1.0,0.0,8.0,1.0,2.0,9.0,0.0,196.0,765.0,2005.0,1
18.0,3.0,1,12.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,2.0,1.0,0.0,8.0,1.0,2.0,6.0,0.0,144.0,765.0,2005.0,1
18.0,3.0,0,3.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,1.0,3.0,2.0,1.0,0.0,8.0,1.0,2.0,0.0,0.0,9.0,765.0,2005.0,1
18.0,1.0,1,27.0,1.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0,17.0,16.0,729.0,300.0,2005.0,1
18.0,2.0,0,25.0,1.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0,14.0,0.0,625.0,300.0,2005.0,1
18.0,3.0,1,2.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,4.0,300.0,2005.0,1
18.0,1.0,1,33.0,2.0,1,1.0,1.0,0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,7.0,40.0,1089.0,700.0,2005.0,0
18.0,2.0,0,26.0,2.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,14.0,0.0,676.0,700.0,2005.0,0
18.0,3.0,1,3.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,9.0,700.0,2005.0,0
18.0,1.0,1,69.0,2.0,1,1.0,3.0,0,3.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,0.0,4761.0,900.0,2005.0,0
18.0,2.0,0,71.0,2.0,1,1.0,3.0,0,3.0,0.0,4.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,0.0,5041.0,900.0,2005.0,0
18.0,3.0,1,28.0,5.0,0,1.0,1.0,0,1.0,2.0,0.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,36.0,784.0,900.0,2005.0,0
18.0,1.0,0,68.0,4.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,0.0,4624.0,580.0,2005.0,0
18.0,3.0,1,31.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,48.0,961.0,580.0,2005.0,0
18.0,3.0,1,27.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,0.0,729.0,580.0,2005.0,0
18.0,1.0,1,41.0,2.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,0.0,6.0,2.0,2.0,7.0,44.0,1681.0,350.0,2005.0,1
18.0,2.0,0,38.0,2.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,5.0,1.0,1.0,0.0,6.0,2.0,2.0,7.0,0.0,1444.0,350.0,2005.0,1
18.0,3.0,0,11.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,5.0,1.0,1.0,0.0,6.0,2.0,2.0,6.0,0.0,121.0,350.0,2005.0,1
18.0,3.0,1,9.0,5.0,0,1.0,1.0,1,4.0,0.0,3.0,1.0,5.0,1.0,1.0,0.0,6.0,2.0,2.0,4.0,0.0,81.0,350.0,2005.0,1
18.0,3.0,0,7.0,5.0,0,1.0,1.0,1,4.0,0.0,3.0,1.0,5.0,1.0,1.0,0.0,6.0,2.0,2.0,1.0,0.0,49.0,350.0,2005.0,1
18.0,3.0,1,5.0,5.0,0,1.0,1.0,0,4.0,0.0,5.0,1.0,5.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0,25.0,350.0,2005.0,1
18.0,1.0,0,49.0,1.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,15.0,30.0,2401.0,800.0,2005.0,0
18.0,2.0,1,41.0,1.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,12.0,30.0,1681.0,800.0,2005.0,0
18.0,3.0,1,20.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,14.0,0.0,400.0,800.0,2005.0,0
18.0,1.0,1,69.0,2.0,1,1.0,2.0,0,3.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,9.0,1.0,2.0,7.0,0.0,4761.0,1360.0,2005.0,0
18.0,2.0,0,59.0,2.0,1,1.0,2.0,0,3.0,0.0,4.0,1.0,7.0,1.0,1.0,1.0,9.0,1.0,2.0,7.0,0.0,3481.0,1360.0,2005.0,0
18.0,3.0,0,38.0,5.0,1,1.0,1.0,0,1.0,2.0,0.0,1.0,7.0,1.0,1.0,1.0,9.0,1.0,2.0,12.0,48.0,1444.0,1360.0,2005.0,0
18.0,3.0,0,32.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,7.0,1.0,1.0,1.0,9.0,1.0,2.0,7.0,0.0,1024.0,1360.0,2005.0,0
18.0,4.0,1,38.0,2.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,7.0,1.0,1.0,1.0,9.0,1.0,2.0,7.0,44.0,1444.0,1360.0,2005.0,0
18.0,5.0,1,20.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,7.0,1.0,1.0,1.0,9.0,1.0,2.0,12.0,0.0,400.0,1360.0,2005.0,0
18.0,5.0,0,6.0,5.0,1,2.0,1.0,1,4.0,0.0,3.0,1.0,7.0,1.0,1.0,1.0,9.0,1.0,2.0,0.0,0.0,36.0,1360.0,2005.0,0
18.0,5.0,0,3.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,7.0,1.0,1.0,1.0,9.0,1.0,2.0,0.0,0.0,9.0,1360.0,2005.0,0
18.0,1.0,1,64.0,2.0,1,1.0,1.0,0,1.0,2.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,2.0,2.0,12.0,24.0,4096.0,1500.0,2005.0,0
18.0,3.0,1,13.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,5.0,1.0,1.0,0.0,3.0,2.0,2.0,8.0,0.0,169.0,1500.0,2005.0,0
18.0,1.0,0,43.0,3.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,2.0,2.0,7.0,30.0,1849.0,970.0,2005.0,0
18.0,3.0,1,23.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,3.0,2.0,2.0,13.0,0.0,529.0,970.0,2005.0,0
18.0,3.0,0,17.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,3.0,2.0,2.0,11.0,0.0,289.0,970.0,2005.0,0
18.0,1.0,1,79.0,4.0,1,1.0,2.0,0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,6241.0,380.0,2005.0,0
18.0,1.0,1,51.0,1.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,4.0,2.0,1.0,0.0,5.0,2.0,2.0,2.0,6.0,2601.0,100.0,2005.0,1
18.0,2.0,0,41.0,1.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,4.0,2.0,1.0,0.0,5.0,2.0,2.0,8.0,0.0,1681.0,100.0,2005.0,1
18.0,3.0,1,23.0,5.0,0,1.0,1.0,0,3.0,0.0,7.0,1.0,4.0,2.0,1.0,0.0,5.0,2.0,2.0,7.0,0.0,529.0,100.0,2005.0,1
18.0,3.0,0,16.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,2.0,1.0,0.0,5.0,2.0,2.0,11.0,0.0,256.0,100.0,2005.0,1
18.0,3.0,1,14.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,2.0,1.0,0.0,5.0,2.0,2.0,8.0,0.0,196.0,100.0,2005.0,1
18.0,1.0,1,71.0,2.0,0,1.0,1.0,0,3.0,0.0,7.0,1.0,2.0,2.0,1.0,0.0,6.0,2.0,2.0,5.0,0.0,5041.0,1060.0,2005.0,0
18.0,2.0,0,69.0,2.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,6.0,2.0,2.0,7.0,0.0,4761.0,1060.0,2005.0,0
18.0,3.0,0,21.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,6.0,2.0,2.0,7.0,12.0,441.0,1060.0,2005.0,0
18.0,3.0,1,28.0,5.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,6.0,2.0,2.0,7.0,22.0,784.0,1060.0,2005.0,0
18.0,3.0,1,25.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,6.0,2.0,2.0,7.0,60.0,625.0,1060.0,2005.0,0
18.0,5.0,1,2.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0,4.0,1060.0,2005.0,0
18.0,1.0,1,79.0,2.0,1,1.0,3.0,0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0,12.0,0.0,6241.0,940.0,2005.0,1
18.0,3.0,0,50.0,3.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0,12.0,34.0,2500.0,940.0,2005.0,1
18.0,3.0,1,46.0,3.0,1,1.0,1.0,0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0,12.0,12.0,2116.0,940.0,2005.0,1
18.0,2.0,0,76.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0,12.0,0.0,5776.0,940.0,2005.0,1
18.0,5.0,0,24.0,5.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0,12.0,0.0,576.0,940.0,2005.0,1
18.0,5.0,1,22.0,5.0,0,1.0,1.0,0,3.0,0.0,7.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0,12.0,0.0,484.0,940.0,2005.0,1
18.0,9.0,1,1.0,5.0,0,3.0,1.0,0,4.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0,0.0,0.0,1.0,940.0,2005.0,1
18.0,1.0,0,76.0,4.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,0.0,5776.0,950.0,2005.0,0
18.0,1.0,0,47.0,3.0,1,1.0,3.0,0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,17.0,60.0,2209.0,2500.0,2005.0,0
18.0,3.0,1,16.0,5.0,1,1.0,1.0,0,3.0,0.0,7.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,10.0,0.0,256.0,2500.0,2005.0,0
18.0,1.0,1,69.0,2.0,1,1.0,2.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,30.0,4761.0,1750.0,2005.0,0
18.0,2.0,0,57.0,2.0,1,1.0,3.0,0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,0.0,3249.0,1750.0,2005.0,0
18.0,3.0,1,31.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,60.0,961.0,1750.0,2005.0,0
18.0,1.0,1,53.0,2.0,0,1.0,2.0,0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,2.0,7.0,0.0,2809.0,146.0,2005.0,1
18.0,3.0,0,25.0,5.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,2.0,12.0,24.0,625.0,146.0,2005.0,1
18.0,3.0,1,21.0,5.0,0,1.0,1.0,0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,2.0,7.0,0.0,441.0,146.0,2005.0,1
18.0,2.0,0,49.0,2.0,0,1.0,1.0,0,3.0,0.0,6.0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,2.0,3.0,0.0,2401.0,146.0,2005.0,1
18.0,1.0,1,45.0,2.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,9.0,56.0,2025.0,1600.0,2005.0,0
18.0,2.0,0,49.0,2.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,12.0,18.0,2401.0,1600.0,2005.0,0
18.0,3.0,0,21.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,14.0,0.0,441.0,1600.0,2005.0,0
18.0,3.0,0,19.0,5.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,12.0,0.0,361.0,1600.0,2005.0,0
18.0,3.0,0,11.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,5.0,0.0,121.0,1600.0,2005.0,0
18.0,1.0,0,66.0,5.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,15.0,0.0,4356.0,2400.0,2005.0,0
18.0,8.0,0,67.0,5.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,0.0,4489.0,2400.0,2005.0,0
18.0,8.0,0,64.0,5.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,0.0,4096.0,2400.0,2005.0,0
18.0,1.0,0,72.0,4.0,1,1.0,2.0,0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,12.0,0.0,5184.0,1053.0,2005.0,0
18.0,1.0,1,26.0,1.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,5.0,2.0,1.0,3.0,43.0,676.0,280.0,2005.0,1
18.0,2.0,0,26.0,1.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,3.0,3.0,1.0,0.0,5.0,2.0,1.0,7.0,0.0,676.0,280.0,2005.0,1
18.0,3.0,0,7.0,5.0,0,1.0,1.0,1,4.0,0.0,3.0,1.0,3.0,3.0,1.0,0.0,5.0,2.0,1.0,2.0,0.0,49.0,280.0,2005.0,1
18.0,3.0,1,5.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,1.0,3.0,3.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,25.0,280.0,2005.0,1
18.0,3.0,1,2.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,1.0,3.0,3.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,4.0,280.0,2005.0,1
18.0,1.0,1,52.0,2.0,0,1.0,3.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,13.0,60.0,2704.0,700.0,2005.0,0
18.0,2.0,0,48.0,2.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,12.0,0.0,2304.0,700.0,2005.0,0
18.0,3.0,1,13.0,5.0,0,1.0,3.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,7.0,0.0,169.0,700.0,2005.0,0
18.0,3.0,0,10.0,5.0,0,1.0,3.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,5.0,0.0,100.0,700.0,2005.0,0
18.0,2.0,0,28.0,2.0,1,1.0,3.0,0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,5.0,2.0,2.0,2.0,0.0,784.0,1200.0,2005.0,0
18.0,3.0,0,11.0,5.0,1,1.0,3.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,5.0,2.0,2.0,5.0,0.0,121.0,1200.0,2005.0,0
18.0,3.0,0,8.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,5.0,2.0,2.0,3.0,0.0,64.0,1200.0,2005.0,0
18.0,3.0,0,5.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,3.0,1.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,25.0,1200.0,2005.0,0
18.0,1.0,0,60.0,2.0,1,1.0,1.0,0,3.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,0.0,3600.0,1610.0,2005.0,0
18.0,2.0,1,69.0,2.0,1,1.0,5.0,0,3.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,0.0,4761.0,1610.0,2005.0,0
18.0,3.0,1,26.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,14.0,44.0,676.0,1610.0,2005.0,0
18.0,1.0,1,29.0,1.0,0,1.0,1.0,0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,6.0,2.0,1.0,7.0,49.0,841.0,580.0,2005.0,1
18.0,2.0,0,25.0,1.0,0,1.0,1.0,0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,6.0,2.0,1.0,9.0,6.0,625.0,580.0,2005.0,1
18.0,3.0,0,7.0,5.0,0,1.0,1.0,1,4.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,6.0,2.0,1.0,2.0,0.0,49.0,580.0,2005.0,1
18.0,3.0,1,6.0,5.0,0,1.0,1.0,1,4.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,36.0,580.0,2005.0,1
18.0,3.0,1,4.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,2.0,1.0,2.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,16.0,580.0,2005.0,1
18.0,6.0,1,54.0,4.0,0,1.0,1.0,0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,6.0,2.0,1.0,4.0,26.0,2916.0,580.0,2005.0,1
18.0,1.0,0,43.0,4.0,0,1.0,3.0,0,1.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,8.0,54.0,1849.0,320.0,2005.0,1
18.0,3.0,1,21.0,5.0,0,1.0,3.0,0,1.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,7.0,70.0,441.0,320.0,2005.0,1
18.0,1.0,1,35.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,12.0,30.0,1225.0,1700.0,2005.0,0
18.0,8.0,1,31.0,5.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,17.0,15.0,961.0,1700.0,2005.0,0
18.0,1.0,1,26.0,2.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,1.0,6.0,3.0,676.0,50.0,2005.0,1
18.0,2.0,0,22.0,2.0,0,1.0,2.0,0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,1.0,11.0,0.0,484.0,50.0,2005.0,1
18.0,3.0,1,1.0,5.0,0,3.0,1.0,0,4.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,50.0,2005.0,1
18.0,3.0,1,2.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,4.0,50.0,2005.0,1
18.0,1.0,1,60.0,4.0,0,1.0,1.0,0,3.0,0.0,7.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,12.0,0.0,3600.0,150.0,2005.0,1
18.0,3.0,0,31.0,3.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,14.0,0.0,961.0,150.0,2005.0,1
18.0,5.0,0,4.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,16.0,150.0,2005.0,1
18.0,5.0,0,3.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,9.0,150.0,2005.0,1
18.0,1.0,1,55.0,1.0,0,1.0,2.0,0,2.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,2.0,2.0,7.0,0.0,3025.0,1130.0,2005.0,0
18.0,2.0,0,57.0,1.0,1,1.0,2.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,2.0,2.0,9.0,44.0,3249.0,1130.0,2005.0,0
18.0,3.0,0,37.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,2.0,2.0,12.0,44.0,1369.0,1130.0,2005.0,0
18.0,1.0,1,71.0,2.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,12.0,0.0,5041.0,660.0,2005.0,0
18.0,2.0,0,68.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,9.0,0.0,4624.0,660.0,2005.0,0
18.0,2.0,0,33.0,2.0,1,1.0,2.0,0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,2.0,12.0,0.0,1089.0,800.0,2005.0,0
18.0,3.0,1,5.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,25.0,800.0,2005.0,0
18.0,3.0,1,5.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,25.0,800.0,2005.0,0
18.0,3.0,1,5.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,25.0,800.0,2005.0,0
18.0,3.0,1,5.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,25.0,800.0,2005.0,0
18.0,1.0,1,73.0,2.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,5.0,1.0,2.0,7.0,0.0,5329.0,1630.0,2005.0,0
18.0,2.0,0,67.0,2.0,1,1.0,2.0,0,3.0,0.0,4.0,1.0,5.0,1.0,1.0,0.0,5.0,1.0,2.0,7.0,0.0,4489.0,1630.0,2005.0,0
18.0,3.0,1,43.0,2.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,0.0,5.0,1.0,2.0,12.0,54.0,1849.0,1630.0,2005.0,0
18.0,4.0,0,40.0,2.0,0,1.0,1.0,0,3.0,0.0,7.0,1.0,5.0,1.0,1.0,0.0,5.0,1.0,2.0,14.0,0.0,1600.0,1630.0,2005.0,0
18.0,5.0,0,3.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,1.0,5.0,1.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0,9.0,1630.0,2005.0,0
18.0,1.0,0,77.0,4.0,1,1.0,2.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,5929.0,540.0,2005.0,1
18.0,3.0,1,52.0,5.0,0,1.0,1.0,0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,10.0,2704.0,540.0,2005.0,1
